PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_18	0.0565055039589312	-0.0055121094945682	-0.0130752834560627	0.0201649804728223	0.00130818210886006	-0.0130227632331609	-0.00420294239501942	-0.0126193624646882	0.00217632601727394	0.00715113102559095	-0.00121540298204727	-0.0062566459756636	-0.000743438647302868	-0.00503622496592539	-0.00410656572060959	0.00735312283790425	-0.00545237256892234	-0.00784879141600476	0.00162988515994075	0.0015763728688465	-0.00319059644394915	0.00655635799940954	-0.00385741108312591	-0.00202653346980533	-0.00013759448309523	-0.00064861052609272	0.00736354258140968	0.000722182878617702	-0.00169963164953268	3.07389627101163e-05	0.00138440067901703	-0.00101746682235709	-0.000321574857703726	-0.00010198287362943	-0.00124085683478117	0.000882520218837157	0.00125741649279156	1.86470512950289e-17	4.64487408391862e-18	1.09467378289755e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_19	0.158642108553625	0.0305443173244187	0.0225342427848734	-0.00197673740804955	0.00879262907583618	-0.0162440709028168	-0.00651390368570548	-0.0151204116123803	-0.00920625507238047	0.00647716783530609	-0.0134629411970256	0.00876350729461049	-0.000503322616210769	0.00402891616523194	-0.0083509434808211	0.00193027207599534	2.32049636821661e-05	0.0029537817956871	-0.00274072698492214	-0.00308773058231619	0.00384971527496836	0.0045028685777697	-0.000191132487920803	0.00182874214269373	0.00163260217048987	-0.00025298085518282	-0.00299647908174765	0.00155964469071418	-0.00169372900330332	0.000575472369060231	0.00239129559026918	-0.000772287079068826	-0.00326177770943827	0.000496768575495187	-0.00151866654596564	-0.00056183670872031	0.000792413831976242	2.56891774367486e-16	2.66856773768595e-17	1.80823416153033e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_2	0.0206023121890491	-0.0123868819685884	0.00568187311751527	0.0186770663355028	0.00856453912577515	-0.0135424503200231	-0.00571732962999176	0.00864800562977749	-0.00710457991044053	0.00134612603832121	-0.00200607401830664	-0.0126830634585634	-0.013928405599039	0.00811934994667996	0.00118190571404531	-0.00138572101206114	0.0107715866383322	-0.000609665666285714	0.00369863334815144	0.000618193324867732	0.0116111071086203	0.000452361245097629	-0.000987379164899136	-0.00756107114629759	-0.00118330892460376	-0.00345521727756083	-0.00367144263272144	-0.000196454174316437	-0.00446498929332433	0.00251226342031367	-0.000491753574731024	0.00203991448198088	-0.00219372984960493	-0.0017228552419337	0.000546225498155402	0.000756327348470242	0.00129558116288536	-1.36126729629952e-16	-3.26857095078213e-18	1.52453851155774e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_20	0.171561976256502	0.0118902853160838	4.55039987487349e-05	-0.0104937943262729	0.0130567471196529	-0.00648619203598614	0.00991578365959578	-0.00839845912542435	-0.00271095333732929	0.00189989679170899	-0.00229467265011844	0.00391792971011092	-0.00582679902788719	-0.00430176040020567	-0.000851000809263104	-0.00152543937482007	-0.00384888815741304	-0.000741633883599556	0.00222075297342051	0.000804008247660734	0.000308904512943655	0.000257654265869729	-0.000397920303930005	0.0044753701793651	0.00137526093738243	-0.0033768318555169	0.000518525181196129	0.000332734824997317	-0.00259093521080301	0.00247315061349975	0.000538962144937107	-0.00151837898461545	-0.000666051424311423	0.00133963793925276	0.00167821710511383	-0.000972659923123365	-0.00049510706250098	2.07480693531948e-17	1.74206578304871e-17	2.50737972573123e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_21	0.132980072119478	-0.0480418329089459	0.00826365693206797	-0.00276768547853249	0.0017810297298174	0.00755475830483765	-0.00128932611689774	0.0146300231424904	0.0207616114334271	-0.00366357443494586	0.00134540617407002	-0.00645075180358766	-0.000986556027059824	-0.000771941551665983	-0.0068423815112724	-0.00831930566852023	0.00508979049250779	-0.00342027393969829	0.00505522302486184	-0.00751490365147489	-0.000840661876029723	-0.000301733231922595	-0.000312082083732601	-0.00121712156316128	-0.00101928862498562	9.57737598676936e-05	0.00262720888220056	0.00178573607218123	0.00227938744493446	-0.00157761905742727	-0.0013272737960642	0.00135429658816496	-0.00182514798361842	-0.000964481888512416	0.00173765393125128	-0.000722407289473992	-0.00211775200831222	-2.13590779278661e-16	3.22178043831584e-18	2.14469911540164e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_3	0.189614704001064	-0.0294718124001824	-0.00103279819247229	-0.0103408323171122	-0.000936787605103005	-0.0174975614526447	0.00207295573249026	0.00688454903300464	0.00179789523573554	-0.00400172166983285	0.00839010635893594	0.00579460707375654	-0.00432905196167006	-0.00500334645374954	-0.000514766503879551	-0.000510785580880225	0.00677581234258594	-0.00127837354650393	0.00359813291077565	-0.00281165123526053	-0.00199264019641544	-9.89457676097954e-05	-0.00315934903814619	0.00183836821006442	-0.00252705065335439	-0.000698300311731918	-0.00180890240315144	0.00325218961371	-0.0002714948856761	0.00210798308548363	-0.000504238555693175	0.000783741437820214	0.00139868096343911	-0.00133484200324391	0.000899804459394499	-0.000215787045116851	0.0012727602317106	-2.07944255172043e-16	1.53261795715418e-17	2.78087013713233e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_4	0.108287941381156	-0.00572871312491289	-0.00329541440976752	-0.0113755598734048	-0.00626839419630684	0.00641604059285743	0.00416703143106324	-0.00352931805386285	0.00820760141228502	0.00532715773578961	-0.000196419254020715	-0.00160277342645988	-0.00205883244959231	0.000358191354290209	0.00201167567553497	-0.00476787676277433	-0.00374523141697428	-0.00584891852127192	-0.00117005241384439	-0.00177061953068442	-0.0046038260261967	-0.00164467000711558	-0.000325322256495905	0.000569561812653827	5.0291145227284e-05	-0.000511472073638866	-0.000932541337332201	0.00404324508266694	-0.00481943031779371	0.0031992129399187	0.000118161142859991	-0.00101699620399452	1.65070914139757e-05	0.000378493371773809	-0.000983575142234469	-0.000637515387141079	-0.000432467176919199	-2.02287979577645e-17	7.02216903482683e-18	1.99878993243224e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_5	0.119235064671755	-0.0114719824975896	0.0140897372978282	-0.0206357686697096	-0.00255963829899324	0.0198553462132591	-0.00298308940313883	-0.00376847689366317	0.0037371575084556	0.00343774889142984	0.0133847551223807	0.00475522544712489	-0.00070673049219959	-0.0058790364457067	0.00560650543026158	0.000202263981916002	0.00319769052619289	-0.00736356254362055	0.00358334057192076	-0.000257195609504403	0.00220383165429186	-0.00157324260091475	-0.00410677998758524	-0.00200251835673146	-0.00448668180228995	-0.00129669832830053	-0.000201808826369326	0.00351330165243206	0.0033814993954331	-0.00176205773712004	-0.00149276195939994	-0.00227160221703595	0.00197573892236143	-0.00183136328650528	-0.00131260418462706	-0.00107484069936703	1.05030469771943e-05	-1.49804113954118e-16	1.2615490776035e-17	2.12891926805162e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_6	0.178593854899793	0.0136909207851525	-0.0131068365402434	0.0178479647907606	0.0212289776094568	0.000890585301955852	-0.00559214502313098	-0.0158298122394934	0.000450156722306534	0.00976719280210389	0.00780428724743579	-0.00387112150223554	0.00299587365014162	-0.00102075879865463	0.00730013331990601	-0.00303920812054791	-0.00408350281434714	0.00394159661919686	0.00258294129167463	0.00614626557147632	0.00435172866566587	-0.00686610923106452	-0.00427760173367734	0.000419924825921217	0.00163511985770246	0.0046009693463877	-0.000813987710208705	0.00158830792372634	-0.00134642684508157	-5.42663606168164e-05	0.000862842449224612	-0.000644189722902777	0.000768555733063485	-0.00165987404783259	-0.00105701618253449	0.000462294063000379	0.000875653109343202	-1.89571193976699e-16	2.5426897087479e-17	2.45512833107827e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_7	0.099953732146245	0.0503237574274881	0.00550686448211939	0.00945893048286989	0.00929322677492807	0.00925386509987201	-0.00921807240204617	-0.010764161199638	-0.00443800452301774	0.00346558141565885	-0.00382942612329086	-0.00333677636355239	-0.000280614737284023	-0.00593315740585389	0.00208890457134577	-0.00758389360771369	0.00471319438739796	0.00812204090726866	0.00102647563533415	0.00323963213182239	0.0014361357618325	-0.000802146718032494	0.00145438124919269	-0.00546315438842431	0.00154364853196862	-0.00184337471880143	0.0039938414462381	0.000804885384401011	0.00127442536200549	0.000251919820307077	0.00257320915311888	-0.000234026809243671	-0.00236847622728611	8.25204864153814e-05	0.000275529464394839	-0.000881872782512531	-0.000458426788962285	-3.27027546212172e-17	1.48567410076279e-17	5.87629374451941e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_8	0.0366147836806203	-0.0278139144087825	-0.0168679924923153	0.00615740536835066	-0.0218679795963596	0.0172546909527197	-0.00861511613260289	0.00640581931335553	0.00924186860439951	-0.00682281876047217	-0.0131605103535605	0.00291660143342188	0.00119541597536867	0.0118024921156532	-0.00149259233380297	-0.00581887140275811	0.00241015940246066	-0.00520197956527581	0.00522436533789234	0.00499354320809775	-0.000977282611348151	-0.00580375579243347	-0.00167372843836763	-0.000483555323152087	-0.00282100463637167	0.00226570194714704	0.00030203198542096	0.00352046501248042	0.00227211405888469	0.00327343685718071	-0.000385655962778581	-0.000435576943378956	0.00196509204802692	0.00117647461789071	0.000791252144251554	-0.00021428680631425	0.00151255486495054	1.84085189412048e-16	2.2995666298767e-18	9.34846707983497e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_9	0.0610189469358666	0.0154564671053354	0.0100038928891461	-0.0146556895499922	0.00424233085006167	0.0157644855990106	0.0142991112839254	0.0177895690895501	0.0062565209149462	0.0158509498171599	-0.00394112375527606	-0.00354010206470937	-0.00160575267085159	0.00129322656044492	-0.00462066016434056	0.00345280748183305	-0.00026725991361851	0.00463697486014028	0.00126535680594955	0.000925855352707375	-0.00728056672269571	-0.00213313576717597	-0.00363618856518684	0.000181304672743993	0.0037778236060188	-0.00291898544970967	0.003952635450345	-0.000359914770281314	0.001817473355972	-0.000315379212653285	0.00296795511994779	-0.0010322638808182	0.000627295290951641	-0.00357214014611698	0.00204299884011027	-0.000451524726680827	0.000386183536203467	9.06725214741419e-17	5.69781917263662e-18	1.15842516733021e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_1	0.116549167310987	0.0280194324432109	-0.0206588850149964	0.00713090982819083	-0.0119585515542534	0.0139826145285027	0.00560271684234258	-0.00299106540980994	0.00597511197954854	-0.0102488057170869	0.00105296643133379	0.00244549087329576	-0.00328826550804591	-0.0066156412771193	0.00416997280300941	0.00109159446111828	-0.00320450231254056	0.0045417776423713	0.000186623980512053	-0.00194565338488439	0.000640954598862967	-0.00211188471581801	0.00221026428301272	-0.00229053197407407	0.00109148968956158	0.000677364024565741	-0.00236199522215742	-0.000463479808743788	-0.00210442851545537	0.00188644930178697	0.000276706703550788	-0.000268359138400404	0.000465542084096796	-0.000511161976388613	-0.00125818047962583	-0.000427688543830654	8.12281172717886e-06	4.43515715670178e-17	1.36174332734951e-17	1.47007291734285e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_10	0.0520572352792267	-0.051116261335436	-0.0025699177914464	0.0251704101424936	-0.00376855036343975	0.00585110983791896	0.0130832691447269	-0.000795297039367839	-0.01294800857639	-0.00474893263011291	-0.00859052338129581	-0.00289787359199893	-0.000711113052198735	-0.000675597340591683	-0.00245347901112186	-0.00040915895837158	-0.00470517038872147	0.00224068164035542	-0.00359448465571289	-0.00401577874860251	0.00378009522328395	-0.00152736053200916	0.00189147133073277	0.00339634396012758	-0.000770595624626172	-0.00126036830708201	-0.000607789695639142	-0.000841061164913859	0.0017897487298649	0.00142471474493857	0.000673737845582748	-0.0011379487987036	0.00189797209423809	-0.000620446864203483	0.00121519333531486	-0.000277433912049497	-0.00140444669918186	-4.95157793515002e-17	-6.52791433950539e-18	9.1791420508382e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_11	-0.000567470379723806	-0.0276066290523052	0.0187097008551827	0.00150359384658558	-0.00909651024162998	0.0145643519468166	0.00219881258843842	-0.00348046898619178	0.00261232570934873	-0.0131714030229499	0.00664542167528403	0.00699495852582133	-0.000557114371586464	0.00039571714515659	0.000179064670375999	-0.00026688879599381	-0.00114795725191654	-0.00132251665399214	-0.00521856837666784	0.000860792104697506	-0.00096321197130994	0.00378594890138405	0.00223032242172314	0.000981749372938581	0.00141308191607875	-0.00238888569330073	-0.00106179543955362	-0.00028541438811325	0.000322812664257374	-0.000997841737446245	0.00169707003123601	8.98167528370793e-05	-0.000265469571899309	-0.000841723140356198	-0.000761219285533626	-0.00115055937246837	-0.000116673161123691	-2.40484844795172e-16	2.19920665023707e-18	3.09252100241238e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_12	0.0514295349280044	-0.0475423081572841	-0.00880890826089959	0.0126498179501183	-0.00795469169857519	-0.011347441689035	0.0162816399857232	0.00203972395980658	0.000611630538004615	-0.00932162696383419	-0.0119092640292192	-0.00594409041044721	-0.00219151379391991	0.004372268173526	-0.00441133141510744	-0.00510808852290921	0.0070981439367146	0.00160009665981061	0.000333776088364605	0.00268736234185893	0.00273171135991384	-0.00324579859255452	-0.00381492351953872	0.00240099619876333	0.000496461136082157	0.00254622116574351	0.000771123495173537	-0.00438372614748613	-0.000206033066022529	-0.00206187161461057	-0.00020583172051486	0.000706565154740666	0.000417206480018614	0.00146514658862271	0.00287522305085519	-0.00132279048007197	0.00207932787968396	5.52718004097103e-17	-4.06818261474296e-18	5.46968491803562e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_13	0.0602135818926899	-0.0146963142523361	-0.012526107791659	0.0137357477844776	-0.00338921975984607	0.00966089508200087	0.00275148338513053	0.0106527488979265	-0.00167190099301076	0.00914513236933964	-0.0116829976704491	0.00646301099822156	0.00248498127319622	-0.00165093608842407	0.00666745471931349	0.00467302455307184	0.00128456684775634	0.0105263872040837	0.00411318979836905	-0.000170503500078489	-0.00317123361545444	0.0013315014763345	-0.00037182752657605	0.000461898997105649	0.00208570366390303	-0.00294639461745588	-0.00480994786850223	-0.000950671455441066	-0.000737722114273818	-0.000526678400912249	0.000376927769622933	-0.00153032944433084	-0.00026719831933113	0.000589156985439548	0.00244376753415138	-0.00140121380757899	0.000707815967035824	-7.02661285542162e-17	1.18588106106918e-17	1.09581261960376e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_14	0.0303899339079162	0.0492848399349676	-0.0353024688269041	0.00201791744145276	-0.0264905104859772	0.0120184185354751	0.00539255041072391	0.00153198533376319	-0.00271688418837361	-0.0048186109446826	0.0132107866353692	-0.00424566649797274	-0.00253068245937533	-0.00354160685803294	7.55021700608423e-05	-0.00189702531320202	0.00240234289219285	-0.00582709510794772	-0.00730793720591956	0.000529395657494383	-0.00373478520217423	0.00115106691901492	0.00100488339111575	-0.000894531436685414	-4.97395435397811e-05	-0.000679666575038755	0.00040203355047027	-0.00270661270662677	-0.000604866951645619	-0.00202853684534725	0.00105308642353848	-0.0032830097620053	0.00096928867457599	-0.000554235361405691	0.000922839719129762	0.000172120280393257	-0.00161889487986136	7.90665094028685e-18	-1.17469857757446e-17	3.67948997456985e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_15	0.013482809517064	0.0444771104350887	-0.01073364550063	0.0236885791007166	0.00286077914260028	0.0236646394911121	-0.00949665009286013	-0.00109181803401233	-0.00174723664447572	-0.00080514542063951	-0.00324230048807813	-0.00805811116081971	-0.00133314078685265	-0.00124019210029148	0.00131894322462559	0.000968513153713933	-9.95956553502734e-06	3.47916799951999e-05	-0.00441089502848637	0.00341446197172981	-0.000426115255985761	-0.00316485416512304	-0.000541945146697384	0.0021824137211021	-0.00243198576432175	-0.002233356390776	-0.000389627896834976	0.000236183328785472	-0.00163341187466737	-0.00251646628695225	0.0010316690160723	0.000552408750042785	-0.000329117736691455	-0.00134440000624717	0.0016686611819293	-0.00100544045055977	9.28589367953253e-05	-1.38814789957381e-16	4.28146675363009e-18	2.23735488099145e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_16	0.0194657157514784	-0.0270265852647673	-0.00605749995760677	0.0254033591526918	-0.00032503507232059	0.0117542663356365	-0.0100430132427441	0.0058454808697943	0.00567204854813372	-4.70082143987487e-05	-0.00533638633178804	-0.0070252309036514	-0.000831498471762122	-0.000243293105559781	0.000810858260540098	0.0009422893433203	-0.0026830459677209	0.00526021973675362	-0.00476852717903956	-0.00570167082225177	0.000983380705528052	-0.000455406434235224	-0.00117776708217273	-0.000209081849218687	-0.00240277185195573	0.00162317379967274	-0.00234034550707364	0.0031236340308175	-0.00237157706099662	-0.00053233775978737	0.000414822483532314	0.00118457713804933	0.000897058450481393	-0.000542139129651858	0.0016476003806625	0.000760040509522229	-0.000436674134188992	1.89115726540973e-16	-2.70149382615468e-18	4.58113349629384e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_17	0.115260074799755	-0.0184865869603822	-1.41311088301184e-05	0.0112071843371898	0.00688707064178664	0.0157526587174524	0.000319764583047378	-0.000246932589707091	0.00874302692524017	0.00671882890963133	-0.00817752165566923	-0.00134433578694968	-0.000985244968394064	0.00310207098014884	-0.00148042185968343	0.00040712101778523	-0.00500433277359623	0.00201152132445873	0.00182369291848619	-0.00247056075843917	-0.00349170814256053	-0.00175510064368396	-0.00216058671954093	-0.00241190405992709	8.7839296559726e-05	-0.00233708252297901	0.00172073698972088	-0.00456913106087234	-0.00178172864821817	0.000487877377486709	0.00202174207817629	0.000957959576320584	3.2291566658787e-05	-0.000691439896526522	-0.00218443793080091	-0.000650078823619295	0.00159809726825423	4.96565173676178e-17	1.76923685276115e-17	2.11955696501456e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_18	0.125234170331667	0.0331152617070751	-0.010936096434157	0.000706225959251993	-0.0155102078477476	-0.000225000609948941	0.00525486693494533	-0.00421105864441431	-0.0132431073785354	0.00168883005383073	0.0120951994832801	-0.00555210794231804	0.00140633119969458	-0.000923957206419342	0.00777960095357912	0.000207869766614083	0.00533745963044402	-0.00427266012247376	-0.00394322584414683	0.00135690561324359	0.00268295025082523	0.00848738067468546	-0.00049456768125933	-0.00237601368458553	0.00607397313751497	0.00317828415795665	-0.00148220826047881	-0.00177989521919698	0.00474301485506521	0.000863842180489625	-0.00155086746012085	-0.000882209216080182	0.000299996750318206	0.00113866601092488	-0.00154244139953466	-0.0010230968108471	-8.28501897936718e-05	-1.75860972040358e-19	1.66341555748144e-17	1.5601293186207e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_19	0.0735422677541304	0.0572562655760268	-0.00823239232475469	0.00295035890200098	-0.00120333774971672	0.00436956897353743	-0.0128762989957582	-0.000674326693804616	-0.0214154484620866	0.00417779946845446	0.00117203119068679	-0.00111614236326164	0.000574290180902804	-0.00332818780939654	-0.00489350607001307	-0.012139220544311	0.000986558097347223	0.00286855012750278	0.00317277168416464	-0.00254851592868043	-0.0011632712748028	0.000636867392625827	-0.00206994726012572	9.0022323796847e-05	4.69716482474097e-05	0.000206433221143223	0.00317872970901274	0.000585387641200194	-0.000250904110394698	0.00183889653078285	0.00107875757794881	0.000197776955583475	-0.00250840661222879	0.00116039749536082	0.000805036820004647	-0.00125825172846636	0.00102608559546586	-4.00017463767638e-17	6.94342825715783e-18	2.39383955294846e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_2	0.0761866796652795	-0.0674910605982412	-0.0115261210643948	0.0164547929101444	-0.000704088203548242	-0.000354943875352931	0.0113462257807816	-0.00175670284783253	-0.00315000450646982	-0.0139856019160266	-0.00887121498812548	-0.0103974501756799	-0.00314441503532971	0.00146942268442037	-0.00373915992874898	-0.0079328000773686	0.000151166010022849	-0.00125862764113639	-0.00184039606606322	0.000196794623433422	-0.00370847105924232	-0.0052854812901186	-0.00604311407980189	-0.00242948124995207	0.00123546932919107	0.00204334952645559	-0.000689234389494783	0.000405653002932221	-0.000298727079956697	0.000805472148102076	5.07187944340943e-05	0.00152035544118944	0.00121548572009657	-0.00143803059346547	-0.00115189623472674	6.91107696878256e-05	-0.000498017018767066	-2.51158520239445e-17	-8.77780131485724e-18	1.13999218478557e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_20	0.0994528852318278	-0.0334322829771775	-0.0137826481634369	0.015522338677686	-0.00893256962907075	-0.00648119848652431	0.017845838401529	0.00894433007312256	-0.0037790472087969	-0.00524869385226162	0.00639308480340022	-0.00105325479028759	-0.00380916832480258	0.00296418670448908	0.00360425102483025	-0.00504791714747627	0.00741090971406001	-0.00355395365941011	0.00390600801390291	-0.00524535752595193	0.00133362741761343	-0.00432888593873454	0.000220411729856967	-0.00422786364317312	-0.00507669883219139	0.000508075847415222	0.000291072912405009	0.000284339435393117	-0.00275386605789158	-0.00214010199975672	-0.00237571943307226	0.000208364746851989	-0.00195656365038368	-0.0011472922044681	-0.000780150691381995	-0.00154948889301732	-0.000227801661587581	-3.33990506702978e-17	-4.03256424307056e-18	1.62032318543137e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_21	0.0478040733291386	-0.0464750702291713	-0.00856753285527704	0.00697115199164931	-0.0068597536823657	0.0153756640063015	0.00258391607054007	0.00790911595878994	-0.00254124507174475	0.000691607736837917	0.000324188942588071	-0.00535289865105837	-0.00576711321982039	-0.00140446286936764	-0.000838658020463125	-0.00129059648969888	-0.00564817699457411	-0.000783972678514881	-0.00517728490436288	-0.00341534222805857	0.00288760206924454	0.0050347869546194	-0.000291386553519269	-0.00151057577956463	-0.00209013986991499	0.00356696593977729	-0.00177201458634921	0.00119651943455828	-0.00127997042074197	-0.000329497700859313	-0.000614786843466421	0.00216119944118423	-0.000632949718898034	-0.000511745341121446	-0.000616106620742629	-0.000133945117191557	-0.00120833825406633	1.23649452173596e-16	-4.0399127495336e-18	1.09630033754706e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_3	0.0439642594467145	-0.023076616588166	-0.0140721033964983	0.0152444269217138	0.00914281781740377	0.0156367599207793	0.00165354388834359	-0.00114176349067477	0.00508595387946347	0.00533184596667176	-0.00578239032897957	-0.0061893442495544	0.00268423840016199	-0.00151035715472768	0.00135634021270385	-0.0017688849003934	-0.00142003122821464	-0.00451816496528955	0.00137656970878375	-0.00486757017516264	0.00486374273860258	0.00457484996841018	-0.000223504176142203	-0.0015258813726839	0.0032451123179772	0.000177939569037904	-0.00170079857923577	-0.00364187321503134	0.00080010063879621	0.00238155654213389	0.00109460810884106	0.00183951464131534	-0.000918374280000683	0.00130273423981754	0.000983228437295541	-0.000849526803796462	-0.000703973798104555	-2.62587416962204e-18	7.56039426909693e-18	9.62533104934655e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_4	0.00268532352821907	-0.0445909552594968	-0.0254490497870323	0.0106058297006574	0.00936654644190217	0.00810358043239524	-0.0158633633043284	0.00672831910082644	0.00825818817133123	-0.00191630703472981	0.00814267790380593	0.00174166810565815	0.0025437969531295	-0.00544094457741474	-0.00239090445104334	-0.00361103986137034	0.00200628818753676	0.00424820378434462	-0.000475929183284482	-0.00211278756557975	-0.00130476466212513	0.00123944191570201	0.00161802884530964	0.000645310011171678	0.000262051898003077	-0.00143882783163556	-0.00240777398490773	-0.00130874559716101	0.00191049716170459	0.000522207066789593	0.0018082599033103	-0.00155396599846892	-0.00040043305592531	-0.00133467032914363	-0.000793422194588524	0.00157768476185778	0.00142287550932756	-5.09889360626457e-17	-5.25763818882016e-18	1.30223580555885e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_5	0.00648169862900154	0.0527980357210839	-7.51223815877477e-05	0.0182546782599358	0.00849697108624069	0.00618116215610728	0.0219171219304942	-0.00757136121122808	-0.00718140862301246	-0.00658303647762324	0.0056192160320567	-0.00770720597037061	-0.000991736328326623	-0.00178297781004936	4.88724319059242e-06	-0.00142550211449692	0.00064975785412955	-0.002010317686196	-0.00585823679732141	0.00136457236384935	-0.0023290261774269	-0.00194272978997501	-0.00185684762627018	-0.00246824845965854	-0.00337374309675369	0.00021243120195385	-0.00266142620374457	0.000575030523549757	0.00173315308340035	0.00228344781940633	-0.000428125722182988	-0.00283705742653587	-0.00266970580381029	-0.000454197694726469	-0.000692194995671211	0.000887501841282322	-0.000265046184789618	-1.86187801633378e-17	-5.97382051363181e-18	-3.74731719748016e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_6	0.0582570357933894	0.0470635978655651	-0.00780440272715558	0.0090883225841757	-0.00662200043218397	0.00773491816173874	0.00919694009734271	-0.00342152598901184	-0.00728847101963115	-0.00559748907269259	0.00701115936529221	0.00148620861910574	0.00243760231710549	0.000310460067136207	0.00478527118564603	-0.00274624787568657	0.00437363778725837	-0.000484549361882178	0.00151490540542011	-5.74182566769353e-05	0.00329257870056169	-0.000910863232014448	-0.00174748409550998	0.00377214083487325	-0.00363245002677424	7.62864670749406e-05	-0.00283585613968694	-0.00118275323590572	-0.000451742203902835	0.00226061098941063	0.000552816445960698	-0.000740917077803397	-0.000239411947134606	-0.000665237960749608	-0.000259380323334392	-0.000925194545765782	-0.000161711329344775	-1.42307930210758e-16	9.28230478899675e-18	4.93872461903272e-18
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_7	0.136993091264829	0.0704854601814557	0.0378419511089515	0.0149921687021707	-0.0264967508989391	0.0171465018668497	-0.0106525057831464	0.00834626282847347	-0.0142711844882962	-0.00285577806330234	0.00383791702742468	-0.0043082794181037	0.0106405863458359	0.00291358138449478	0.00539879280555622	-0.00142950737461463	0.000522113549861206	0.000962279711623472	0.00318992845662002	0.00416946383719072	-0.0107217068399538	0.000628794446430134	-0.00326178662329987	-0.000166606590499487	-0.00437062869031389	-0.0040560513919043	-0.00114526392344468	-0.000896334063105539	-0.000514929811012897	-0.00302118858179803	0.000866038183231343	-0.000349441817139235	-0.000946656848207139	-0.0017450627620526	0.0017068548001824	0.00123764480755965	0.00152080267549562	-1.55245984236112e-16	3.4181686307689e-17	1.96250685513023e-17
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_8	0.0499510698054043	0.0203009661700934	-0.0305189718463182	0.0187078055532091	-0.0157480059449154	-0.0140744176547931	0.00307661156541663	0.000351079963000548	0.00629676647541931	0.00392319196625715	0.0057890856675313	0.00300902045009272	-0.000666219100967833	-0.00508796900947325	0.00176415603743796	-0.00483773899767843	-0.00132043971764814	0.00167800791219422	0.00289646972317269	0.00261185053657004	0.00407459250320454	0.0040515076739344	0.00775004856218606	-0.00100833046013002	-0.00197702326208613	0.00160518748602221	0.000228818243870966	-0.00217956859843715	-0.00167076936619829	-0.002132204402387	2.73869125545109e-05	0.000329496813424732	0.000699218159730778	0.00214591411765974	-0.00261052987371494	-0.000490247060145708	-0.00104100877633435	-1.58553080165841e-16	-1.23876140021983e-19	2.92258275761305e-18
